Fairmont Hotels & Resorts,3.6,128,Hospitality , Jaipur ,18
Ghaziabad Precision Products,3.7,128,Automobile , Ghaziabad ,13
Aries Agro,4.1,128,Agro Chemicals , Mumbai ,35
Appy Pie,3.7,128,IT Services & Consulting , Noida ,5
Ata Freight Line,3.4,128,Logistics , Pune ,8
Appy Pie,3.7,128,IT Services & Consulting , Noida ,5
Aries Agro,4.1,128,Agro Chemicals , Mumbai ,35
Hitachi MGRM Net,3.3,128,IT Services & Consulting , Gurugram ,14
KG Invicta Services,2.9,128,Management Consulting , Coimbatore ,5
Ruban Memorial Hospital,3.8,128,Healthcare , Patna ,2
Arrivae,3.3,128,Mumbai +13 other locations,nan,13
Gojavas,4.7,127,Logistics , New Delhi ,47
IndiaCan,4.6,127,EdTech , New Delhi ,39
Nethues Technologies,3.3,127,IT Services & Consulting , New Delhi ,4
Sadara Chemical Company,3.9,127,Chemicals , Al Jubail ,5
Bizmatics India,3.2,127,Software Product , Mumbai ,7
Gracenote,3.4,127,Media & Entertainment , Mumbai ,4
RFCL,3.6,127,Agro Chemicals , Ramagundam ,7
Shantha Biotechnics,4.8,127,Biotechnology , Hyderabad ,3
Marvell,3.7,127,Semiconductors , Bengaluru ,7
Eastman Cast & Forge,2.8,127,Industrial Machinery , Ludhiana ,11
Bansal Wire Industries,3.5,127,Iron & Steel , Ghaziabad ,9
Lot Mobiles,3.5,127,Retail , Hyderabad ,22
Abacus Staffing & Services,3.2,127,Recruitment , Hyderabad ,12
LNJ Bhilwara Group,3.8,127,Fashion & Textile , Noida ,26
PlasmaGen Biosciences,3.7,127,Pharma , Bengaluru ,10
Naresh Kumar & Co.,4.3,127,Urban Transport , Jamshedpur ,22
Abacus Staffing & Services,3.2,127,Recruitment , Hyderabad ,12
Lot Mobiles,3.5,127,Retail , Hyderabad ,22
Bansal Wire Industries,3.5,127,Iron & Steel , Ghaziabad ,9
20 Microns,4.1,127,Chemicals , Vadodara ,13
Stellapps Technologies,3.9,127,Software Product , Bengaluru ,29
Amol Pharmaceuticals,4.0,127,Pharma , Jaipur ,4
Alexis Global,3.8,127,Logistics , New Delhi ,26
Yulu Bikes,4.0,127,Internet , Bengaluru ,8
Nala Robotics,1.8,127,Hyderabad +2 other locations,nan,2
Hitachi Solutions,3.7,128,IT Services & Consulting , Pune ,11
Chargebee,3.8,127,Software Product , Chennai ,4
Elancer It Solutions,3.3,127,IT Services & Consulting , Hyderabad,nan
Njs Engineers India,4.1,127,Waste Management , New Delhi ,19
Paramount Products,4.3,127,Import & Export , New Delhi ,5
IG Infotech India,3.0,127,IT Services & Consulting , Bengaluru ,5
Godrej Housing Finance,3.6,127,Mumbai +23 other locations,nan,23
IndiaCan,4.6,127,EdTech , New Delhi ,39
RFCL,3.6,127,Agro Chemicals , Ramagundam ,7
Vkl Seasoning,3.8,127,FMCG , Kochi ,14
Spardha School of Music,4.4,127,Pune +2 other locations,nan,2
TechNova Imaging Systems,4.1,127,Printing & Publishing , Mumbai ,18
DUKES,3.7,127,Food Processing , Hyderabad ,32
Marvell,3.7,127,Semiconductors , Bengaluru ,7
Shantha Biotechnics,4.8,127,Biotechnology , Hyderabad ,3
Gracenote,3.4,127,Media & Entertainment , Mumbai ,4
Eastman Cast & Forge,2.8,127,Industrial Machinery , Ludhiana ,11
Bizmatics India,3.2,127,Software Product , Mumbai ,7
Sadara Chemical Company,3.9,127,Chemicals , Al Jubail ,5
Nethues Technologies,3.3,127,IT Services & Consulting , New Delhi ,4
Intelegencia,3.3,127,IT Services & Consulting , Noida ,7
GLOBALFOUNDRIES,3.5,127,Semiconductors , Bengaluru ,6
Sarda Metals & Alloys,4.0,127,Metals & Mining , Visakhapatnam ,6
Edge Telecom,3.5,127,Telecom , Gurugram ,18
PPS International,3.7,127,Industrial Machinery , Greater Noida ,10
Medanta S.N. Superspecialty Hospital,4.1,127,Healthcare , Gurugram ,14
Comau,3.4,127,Industrial Automation , Pune ,4
SBM Offshore,4.3,127,Oil & Gas , Bengaluru ,8
ABIL Group,4.3,127,Real Estate , Pune ,1
FirstMeridian Business Services,3.7,127,Recruitment , Bengaluru ,19
AlgoLeap Technologies,4.3,127,Emerging Technologies , Hyderabad ,6
Tokai Rika Minda,3.5,127,Semiconductors , Bengaluru ,7
THDC,4.0,127,Government , Dehradun ,18
Saasguru,2.0,127,Education & Training , Pune ,3
Vertex Global Services,4.5,126,IT Services & Consulting , Gurugram ,4
Aapna Infotech,4.3,126,IT Services & Consulting , New Delhi ,3
Techila Global Services,3.9,126,IT Services & Consulting , Pune ,6
Xtranet Technologies,3.1,126,IT Services & Consulting , Bhopal ,11
Fourth Dimension Technologies,3.4,126,IT Services & Consulting , Chennai ,11
Dr. Rela Institute & Medical Centre,4.1,126,Healthcare , Chennai ,4
Siec Education,2.7,126,Recruitment , New Delhi ,11
Openview Technologies,3.3,126,IT Services & Consulting , Pune ,11
Octillion Power Systems,4.0,126,Electronics Manufacturing , Pune ,9
Aquera,4.6,126,IT Services & Consulting , Bengaluru,nan
Dentcare Dental Lab,3.8,126,Medical Equipment , Kochi ,27
QO BOX,4.6,126,IT Services & Consulting , Chennai ,3
Gj Solutions,3.5,126,Recruitment , Hyderabad ,8
Scholastic,4.1,126,Printing & Publishing , Gurugram ,26
G.S.E.C,3.0,126,Logistics , Ahmedabad ,15
P&R Infraprojects,3.7,126,Engineering & Construction , Chandigarh ,19
Minosha,4.0,126,Hardware & Networking , New Delhi ,22
Jain Amar,3.1,126,Retail , Ludhiana ,16
Avvashya Cci Logistics,3.6,126,Logistics , Mumbai ,20
ICSIL,3.0,126,Telecom , New Delhi ,3
Tide Water Oil,3.8,126,Oil & Gas , Kolkata ,33
Nahar Spinning Mills,4.1,126,Fashion & Textile , Ludhiana ,7
Pune Institute of Business Management,2.8,126,Education & Training , Pune ,10
Schiller Healthcare India,3.8,126,Medical Equipment , Mumbai ,21
Jayabheri Automotives,3.9,126,Engineering & Construction , Visakhapatnam ,7
Dayanand Medical College & Hospital,3.5,126,Healthcare , Ludhiana ,6
Dasnac,4.7,126,Real Estate , New Delhi ,2
Indian Institute of Science Education and Research,3.8,126,Analytics & KPO , Pune ,15
NETPLUS Broadband Services,3.7,126,Telecom , Ludhiana ,15
Infinity Fincorp Solutions,4.4,126,Mumbai +52 other locations,nan,52
Outlier,3.8,126,Emerging Technologies , Bengaluru ,15
Krishna Enterprises,3.9,126,Industrial Machinery , Faridabad ,44
Valtech India Systems,3.9,126,IT Services & Consulting , Bengaluru ,5
Cxc Infotech,3.3,126,Financial Services , Noida ,3
Koso India,4.1,127,Industrial Automation , Nashik ,4
Manali Petrochemicals,3.6,126,Chemicals , Chennai ,4
Great Champ Technology Limited,2.9,126,EdTech , Noida ,3
Keywords Studios,2.9,126,Gaming , Gurugram ,5
Vandhana International,3.6,126,Railways , New Delhi ,14
Life Care Logistic,3.6,126,Pune +22 other locations,nan,22
Coloplast,3.2,126,Healthcare , New Delhi ,25
Likewize,3.4,126,Telecom , Chennai ,6
Vhb Medi Sciences,3.3,126,Pharma , Rudrapur ,10
PAVIT CERAMICS ( P),3.4,126,Building Material , Ahmedabad ,24
Delhi Public School Ghaziabad Society,3.3,126,Education & Training , New Delhi ,13
Zopsmart Technology,3.2,126,Software Product , Bengaluru ,8
Central ParK,4.1,126,Real Estate , Gurugram ,7
Keya Foods International Private Limited,4.0,126,FMCG , Mumbai ,26
Footprints Play School,3.3,126,Education & Training , New Delhi ,17
Growel Softech,2.6,126,Recruitment , Pune ,6
Sangam Dairy,4.1,126,Agriculture , Guntur ,13
Anmol Biscuits,4.3,126,FMCG , Kolkata ,36
Indian Synthetic Rubber,4.0,126,Petrochemicals , Panipat ,6
Hager Electro,3.1,126,Electrical Equipment , Pune ,13
Retailio,3.8,126,Internet , Mumbai ,37
Swarovski India,4.1,126,Jewellery , Pune ,20
Infrabeat Technologies,3.8,126,IT Services & Consulting , Pune ,6
Doosan Bobcat India,3.9,126,Industrial Machinery , Chennai ,16
Moolya Software Testing,3.1,126,IT Services & Consulting , Bengaluru ,6
Beroe Inc,4.2,126,Management Consulting , Chennai ,7
Perpetuuiti Technosoft Services,3.5,126,IT Services & Consulting , Pune ,8
Jaypee Infratech,4.0,126,Engineering & Construction , Noida ,9
Enrich Agro Food Products,3.6,126,FMCG , Rohtak ,6
Amplifon,3.9,126,Medical Equipment , Gurugram ,31
Inspace Technologies,3.8,126,Software Product , Chennai ,15
Multitex Filtration Engineers,3.5,126,Industrial Machinery , New Delhi ,3
Bansal Group,3.5,126,Education & Training , Bhopal ,24
Accurate Background,3.7,126,Recruitment , Mumbai ,6
Cococart Ventures,3.5,126,Mumbai +18 other locations,nan,18
Integrated Cleanroom Technologies,4.0,126,Facility Management Services , Hyderabad ,8
Robinhood Insurance Broker Limited,3.5,126,Insurance , Mumbai ,22
Nestor Pharmaceuticals,3.0,126,Pharma , Faridabad ,13
Lloyds Engineering Works Limited,4.2,126,Industrial Machinery , Mumbai ,13
SVP Hospital,3.9,126,Government , Ahmedabad ,13
Geeklurn,3.6,126,EdTech , Bengaluru ,4
SFS Group,3.7,126,Auto Components , Pune ,7
NJ Group,3.5,126,Surat +37 other locations,nan,37
Consolidated Analytics,4.1,126,Software Product , Chennai ,2
Nuvama Wealth Management,3.5,126,Financial Services , Mumbai ,25
Bikayi,2.8,125,Marketing & Advertising , Bengaluru ,4
The India Thermit Corporation,3.6,125,Industrial Machinery , Kanpur ,9
R-pac,3.4,125,Packaging , Mumbai ,8
DANA Graziano India,4.2,125,Ahmedabad +11 other locations,nan,11
Genus Electrotech,3.5,125,Semiconductors , Gandhidham ,15
Flyweis Technology,4.3,125,IT Services & Consulting , Noida ,3
Mahansaria Group,3.4,125,Auto Components , Bharuch ,10
SATTRIX Information Security,2.9,125,IT Services & Consulting , Ahmedabad ,11
Maharishi Ayurveda Products,3.7,125,Pharma , Noida ,15
Holcim Global Hub Business Services,4.2,125,IT Services & Consulting , Mumbai ,4
Abhijeet Group,3.9,125,Power , Visakhapatnam ,24
Performics,3.7,125,Marketing & Advertising , Mumbai ,5
Smart IMS,3.9,125,IT Services & Consulting , Hyderabad ,3
AKGVG & Associates,3.2,125,Accounting & Auditing , New Delhi ,3
Cheers Interactive,3.1,125,Management Consulting , Mumbai ,5
Uk Realty,3.8,125,Real Estate , Mumbai ,2
Eco Protection Engineers,4.2,125,Engineering & Construction , Chennai ,20
Sahara India Financial Corporation,3.9,125,Financial Services , Lucknow ,54
Vogo Automotive,4.0,125,Internet , Bengaluru ,13
Forace Polymers,3.2,125,Chemicals , Haridwar ,7
Envirocare Labs,3.9,126,Clinical Research , Mumbai ,7
Starion India,3.6,125,Electronics Manufacturing , Pune ,9
INFAC,3.8,125,Auto Components , Chennai ,7
Paras Buildtech,3.4,125,Real Estate , Gurugram ,5
Pan Seeds,3.7,125,Agriculture , Kolkata ,32
Rentokil Initial,3.4,125,Agro Chemicals , Mumbai ,25
Medgulf Construction Company,3.5,125,Engineering & Construction , Doha ,8
Government Polytechnic Nagpur,3.9,125,Education & Training , Pune ,58
Tema India,4.1,125,Oil & Gas , Mumbai ,11
GadgEon,3.9,125,IT Services & Consulting , Kochi ,15
Full Creative,3.3,125,Software Product , Chennai ,5
Dembla Valves,3.8,125,Industrial Machinery , Mumbai ,12
Cerence,3.1,125,Software Product , Pune,nan
SAN Engineering & Locomotive,3.9,125,Industrial Machinery , Bengaluru ,10
Mindenious Edutech,4.4,125,Education & Training , Bengaluru ,4
Computer Junction,3.8,125,IT Services & Consulting , New Delhi ,10
Paharpur 3P,4.2,125,Packaging , Ghaziabad ,13
Axtel Industries,3.9,125,Industrial Machinery , Vadodara ,2
Ganga Medical Centre & Hospitals,4.2,125,Healthcare , Coimbatore ,19
Zieta Technologies,3.4,125,IT Services & Consulting , Bengaluru ,8
EOX Vantage,3.2,125,Software Product , Bengaluru ,3
Sai Construction,3.4,125,Engineering & Construction , Bengaluru ,29
T & T Infra,3.9,125,Engineering & Construction , Pune ,11
Eaton Industrial Systems,4.4,125,Industrial Machinery , Pune ,11
Vi-son Industries,3.5,125,Industrial Machinery , Pune ,15
Tranistics Data Technologies,3.4,125,Software Product , Kolkata ,4
Ashapurna Buildcon,3.6,125,Real Estate , Jodhpur ,5
HyTech Professionals,3.4,125,IT Services & Consulting , Noida ,3
Accubits Technologies,3.1,125,IT Services & Consulting , Thiruvananthapuram ,1
Aza Fashions,3.7,125,Fashion & Textile , Mumbai ,5
Quarks Technosoft,3.4,125,IT Services & Consulting , Noida ,6
Conceptia Software Technologies,4.2,125,Defence & Aerospace , Bengaluru ,9
Dar Group,3.3,125,Architecture & Interior Design , Pune ,11
StayVista,4.4,125,Travel & Tourism , Mumbai ,11
Shri Ram ComSoft Pvt Ltd - SRCOMSOFT,3.1,125,IT Services & Consulting , Jabalpur ,4
INFOCRUNCH ANALYTICS,3.1,125,Analytics & KPO , New Delhi ,12
Edvoy,4.1,125,Chennai +6 other locations,nan,6
Oaknet Healthcare,3.7,124,Pharma , Mumbai ,31
InnoEye Technologies,3.1,124,IT Services & Consulting , Indore,nan
Xome,4.2,124,Internet , Chennai ,4
Emonics,3.5,124,IT Services & Consulting , Noida ,8
Welcomhotel By ITC Hotels,4.2,124,New Delhi +26 other locations,nan,26
SJS Enterprises,3.9,124,Auto Components , Bengaluru ,6
KW Group,4.0,124,Non-Profit , Ghaziabad ,6
Vianaar Homes,3.9,124,Real Estate , New Delhi ,5
SA Technologies,3.2,124,IT Services & Consulting , Pune ,9
Radiant Enterprise,3.7,124,Furniture & Furnishing , Kolkata ,40
Amwaj Catering Services,3.8,124,Hospitality , Doha ,12
Jindal Water Infrastructure,3.9,124,Waste Management , New Delhi ,23
Bijlipay,3.4,124,FinTech , Chennai ,35
Ftcash,4.1,124,FinTech , Mumbai ,9
JBM Neel Metal,3.9,124,Auto Components , Gurugram ,22
R.k.industries,3.7,124,Industrial Machinery , Chennai ,35
Nelson Global Products,3.4,124,Industrial Machinery , Pune ,12
Wicked Ride Adventures,4.1,124,Internet , Bengaluru ,8
Odisha Power Transmission Corporation,4.3,124,Power , Bhubaneswar ,24
Srinivasa Farms,3.7,124,Food Processing , Hyderabad ,16
Celebrity Cruises,4.2,124,Travel & Tourism , Mumbai ,7
Defsys Solutions,3.9,124,Defence & Aerospace , Gurugram ,7
Wicked Ride Adventures,4.1,124,Internet , Bengaluru ,8
Odisha Power Transmission Corporation,4.3,124,Power , Bhubaneswar ,24
SJS Enterprises,3.9,124,Auto Components , Bengaluru ,6
KW Group,4.0,124,Non-Profit , Ghaziabad ,6
Frog CellSat,3.9,124,Design , Noida ,15
Hellmann Worldwide Logistics,4.0,124,Logistics , Chennai ,15
Radiant Enterprise,3.7,124,Furniture & Furnishing , Kolkata ,40
SA Technologies,3.2,124,IT Services & Consulting , Pune ,9
Redington Gulf,3.8,124,IT Services & Consulting , Chennai ,2
R.k.industries,3.7,124,Industrial Machinery , Chennai ,35
Nelson Global Products,3.4,124,Industrial Machinery , Pune ,12
Bijlipay,3.4,124,FinTech , Chennai ,35
Local Company,3.9,124,Real Estate , New Delhi ,50
Continuum Global Solutions,3.6,124,BPO , Indore ,9
Skillventory,3.9,124,Indore +12 other locations,nan,12
Believe Cosmetics,3.2,124,Bengaluru +21 other locations,nan,21
IG Defence,4.5,129,Bhubaneswar +4 other locations,nan,4
ABS India,3.8,124,IT Services & Consulting , Bengaluru ,21
Eximietas Design,4.2,124,Emerging Technologies , Bengaluru ,4
Toyoda Gosei South India,4.1,124,Automobile , Bengaluru ,5
JBM Neel Metal,3.9,124,Auto Components , Gurugram ,22
Bioworld Merchandising,3.4,124,Retail , Gurugram ,7
Ftcash,4.1,124,FinTech , Mumbai ,9
Gmr Aero Technic,4.2,124,Aviation , Hyderabad ,6
AutomationEdge,2.7,124,IT Services & Consulting , Pune ,1
ProcDNA,4.1,124,Management Consulting , Gurugram ,4
SR Fast Connect Staffing,4.3,124,Noida +3 other locations,nan,3
Omni Hospital,3.8,124,Healthcare , Hyderabad ,7
Object Frontier Software,3.8,124,IT Services & Consulting , Chennai ,3
Cartrade.com,3.8,124,Internet , Mumbai ,20
Labvantage Solutions,3.7,124,Software Product , Kolkata ,3
Airworks,3.7,124,Aviation , Hosur ,11
Rama group,3.7,124,Real Estate , Pune ,19
ClinChoice,3.8,124,Clinical Research , Bengaluru ,2
Tribeca Developers,4.6,124,Real Estate , Pune ,7
Tekshapers Software Solutions,3.2,124,IT Services & Consulting , Noida ,10
Bubugao Communication,4.2,124,Jaipur +28 other locations,nan,28
Garrett - Advancing Motion,3.1,124,Auto Components , Pune ,7
Mylab Discovery Solutions,3.0,124,Internet , Pune ,18
R.K Associates & Hoteliers,2.8,124,Facility Management Services , New Delhi ,24
Prayagh Nutri Products,4.1,123,Food Processing , Hyderabad ,29
Floating Numbers Digital Solutions,3.2,123,IT Services & Consulting , Kolkata ,3
BetterPlace Select,4.2,123,Recruitment , Bengaluru ,24
BL Lifesciences,3.1,123,Medical Equipment , New Delhi ,14
Chetak Enterprises,4.5,123,Engineering & Construction , Mumbai ,22
Sigma Corporation India,4.0,123,Auto Components , Gurugram ,11
ShipBob,3.9,123,Logistics , New Delhi ,2
Udaan Technologies,3.8,123,IT Services & Consulting , Bengaluru ,34
Radiant Guard Services Pvt. Ltd. - India,4.9,123,Law Enforcement & Security , Pune ,14
Adamas University,2.9,123,Education & Training , Kolkata ,4
AL JABER GROUP,3.2,123,Engineering & Construction , Abu Dhabi ,13
GO MO Group AB,4.1,123,Marketing & Advertising , Pune,nan
MENTORS EDUSERV,3.0,123,EdTech , Patna ,4
Cello,3.6,123,Retail , Mumbai ,23
DEC Property Management,4.1,123,Facility Management Services , New Delhi ,13
SIMA Labs,3.9,123,Waste Management , New Delhi ,13
Suzlon Gujarat Wind Park,4.6,123,Power , Bhuj ,23
Acent High Soft Technologies,4.9,123,Recruitment , Noida ,4
Paytm Mall,3.6,123,Internet , Noida ,24
Alstrong Enterprises,4.2,123,Building Material , New Delhi ,27
Gates Unitta India Company,3.8,123,Auto Components , Chennai ,13
Maaden Phosphate Company,4.3,123,Metals & Mining , Chennai ,10
Express Housekeeper,3.7,123,Facility Management Services , Kolkata ,21
Funskool India,3.9,123,Other , Chennai ,15
Hester Biosciences,3.4,123,Biotechnology , Ahmedabad ,15
Indira Gandhi National Open University,4.2,123,Education & Training , New Delhi ,40
AachiGroup,3.8,123,Chennai +21 other locations,nan,21
Modern Informatics,3.7,123,IT Services & Consulting , Mumbai ,21
RN Valves & Faucets,3.1,124,Ghaziabad +16 other locations,nan,16
Gm Infinite Dwelling,3.1,123,Real Estate , Bengaluru ,2
Mtandt,3.8,123,Industrial Machinery , Chennai ,13
Doehler,3.6,123,IT Services & Consulting , Pune ,5
TVS Next,3.7,123,IT Services & Consulting , Chennai ,4
Maire Tecnimont,4.1,123,Engineering & Construction , Mumbai ,12
Magnum Mi Steel,3.6,123,Iron & Steel , Gurugram ,12
Galacon Infrastructure and Projects,3.3,123,Engineering & Construction , Hyderabad ,13
NGRT Systems Private Limited,3.5,123,Retail , Nagpur ,11
Intact Green Services,3.1,123,Urban Transport , Bengaluru ,13
Gromax Agri Equipment,3.7,123,Automobile , Vadodara ,21
Kintetsu World Express,4.1,123,Logistics , Bengaluru ,23
Apeejay Surrendra Group,3.5,123,FMCG , Kolkata ,21
Seneca Global IT Services,4.1,123,IT Services & Consulting , Hyderabad ,1
Honeywell Building Solutions,3.7,123,Engineering & Construction , Pune ,23
Microscan Infocommtech,4.0,123,Telecom , Mumbai ,6
Regus,2.9,123,Facility Management Services , Mumbai ,22
Forever New,4.0,123,Retail , New Delhi ,27
Nikon,3.8,123,Consumer Electronics & Appliances , Gurugram ,27
Aryan International,3.2,123,Mumbai +29 other locations,nan,29
Shree Malani Foams,3.9,123,Hyderabad +14 other locations,nan,14
Stivaph Healthcare,4.2,121,Pharma , Ahmedabad ,2
Digiperform,3.4,123,Education & Training , New Delhi ,10
Synergy Systems & Solutions,3.9,123,Industrial Automation , Faridabad ,19
Jain Housing & Constructions,4.2,123,Real Estate , Chennai ,4
Multi Organics,3.0,123,Chemicals , Chandrapur ,5
Syncom Formulations India,3.1,123,Pharma , Indore ,14
Novigo Solutions,3.9,123,IT Services & Consulting , Mangaluru ,8
Channel Soft,3.7,123,IT Services & Consulting , Vijayawada ,3
Galacon Infrastructure and Projects,3.3,123,Engineering & Construction , Hyderabad ,13
DDRC Agilus Diagnostics,3.8,123,Kochi +15 other locations,nan,15
TeamLease Staffing Solutions,3.4,123,Internet , Bengaluru ,34
Sud Chemie,4.5,123,Chemicals , Vadodara ,5
MDI NetworX,3.7,123,IT Services & Consulting , Pune ,1
Cybertech Systems & Software,3.5,123,IT Services & Consulting , Mumbai ,8
Ptc Industries,3.5,123,Iron & Steel , Lucknow ,4
Helm360,3.7,123,IT Services & Consulting , Noida ,1
HL Klemove,3.4,123,Automobile , Chennai ,6
Lineomatic Industries Pvt. Ltd.,3.7,123,Pulp & Paper , Ahmedabad ,4
Refex Industries,3.6,123,Oil & Gas , Chennai ,26
Ethos,3.0,123,Metals & Mining , New Delhi ,20
Kewaunee Labway,4.2,123,Furniture & Furnishing , Bengaluru ,9
Dr. D.Y.Patil Hospital & Research Centre,4.0,123,Healthcare , Pune ,7
Merck Specialities,4.0,123,Pharma , Bengaluru ,24
Indore Composite,3.9,123,Telecom , Mumbai ,7
Central Bureau of Investigation,3.8,123,Defence & Aerospace , New Delhi ,22
Amrita Vidyalayam,3.5,123,Education & Training , Chennai ,34
Oremus Corporate Services,3.8,123,Financial Services , Hyderabad ,3
